ds,crop,y
2019-09-07,rice,1729.3699633699634
2019-09-08,rice,1682.307142857143
2019-09-09,rice,1724.9624664879357
2019-09-10,rice,1739.1
2019-09-11,rice,1689.8990536277602
2019-09-12,rice,1719.4309392265193
2019-09-13,rice,1749.2949438202247
2019-09-14,rice,1688.4749163879599
2019-09-15,rice,1697.5454545454545
2019-09-16,rice,1733.611650485437
2019-09-17,rice,1710.7763157894738
2019-09-18,rice,1737.0
2019-09-19,rice,1718.0984251968505
2019-09-20,rice,1722.4825737265417
2019-09-21,rice,1697.7345679012346
2019-09-22,rice,1732.8354430379748
2019-09-23,rice,1734.9530864197532
2019-09-24,rice,1717.7786259541986
2019-09-25,rice,1738.3333333333333
2019-09-26,rice,1732.6940298507463
2019-09-27,rice,1748.7240506329115
2019-09-28,rice,1707.8280701754386
2019-09-29,rice,1704.2702702702702
2019-09-30,rice,1717.1544303797468
2019-10-01,rice,1752.890625
2019-10-02,rice,1711.1420118343194
2019-10-03,rice,1744.0859375
2019-10-04,rice,1736.3664772727273
2019-10-05,rice,1742.1923076923076
2019-10-06,rice,1712.6216216216217
2019-10-07,rice,1731.7782258064517
2019-10-08,rice,1768.8938053097345
2019-10-09,rice,1768.1653746770025
2019-10-10,rice,1776.0962962962963
2019-10-11,rice,1762.803738317757
2019-10-12,rice,1752.3646112600536
2019-10-13,rice,1746.0135135135135
2019-10-14,rice,1771.8336842105264
2019-10-15,rice,1770.9229166666667
2019-10-16,rice,1781.9959100204499
2019-10-17,rice,1779.0662525879918
2019-10-18,rice,1768.0403726708075
2019-10-19,rice,1777.708536585366
2019-10-20,rice,1760.10625
2019-10-21,rice,1756.4520833333333
2019-10-22,rice,1768.5695825049702
2019-10-23,rice,1745.1553106212425
2019-10-24,rice,1754.0287610619469
2019-10-25,rice,1780.0979899497488
2019-10-26,rice,1790.7942238267149
2019-10-27,rice,1787.777027027027
2019-10-28,rice,1783.8862559241707
2019-10-29,rice,1811.98417721519
2019-10-30,rice,1752.832167832168
2019-10-31,rice,1760.53981264637
2019-11-01,rice,1765.0903954802259
2019-11-02,rice,1783.7736389684815
2019-11-03,rice,1761.1069958847736
2019-11-04,rice,1737.452157598499
2019-11-05,rice,1744.998120300752
2019-11-06,rice,1754.206204379562
2019-11-07,rice,1756.1584158415842
2019-11-08,rice,1759.4551020408164
2019-11-09,rice,1754.9238578680204
2019-11-10,rice,1743.7394957983192
2019-11-11,rice,1765.8166351606806
2019-11-12,rice,1776.1822429906542
2019-11-13,rice,1766.7985611510792
2019-11-14,rice,1758.1333955223881
2019-11-15,rice,1737.1031746031747
2019-11-16,rice,1749.2186147186146
2019-11-17,rice,1729.6
2019-11-18,rice,1742.471476510067
2019-11-19,rice,1739.9202898550725
2019-11-20,rice,1744.6217712177122
2019-11-21,rice,1756.6468330134358
2019-11-22,rice,1750.8871287128713
2019-11-23,rice,1771.3391959798994
2019-11-24,rice,1731.0817307692307
2019-11-25,rice,1775.80859375
2019-11-26,rice,1764.5201612903227
2019-11-27,rice,1763.968487394958
2019-11-28,rice,1782.7729166666666
2019-11-29,rice,1763.338056680162
2019-11-30,rice,1761.1762013729976
2019-12-01,rice,1728.270202020202
2019-12-02,rice,1777.5129224652087
2019-12-03,rice,1763.7024952015356
2019-12-04,rice,1754.6943907156674
2019-12-05,rice,1776.3457760314343
2019-12-06,rice,1758.2452651515152
2019-12-07,rice,1750.9165009940357
2019-12-08,rice,1723.2073732718893
2019-12-09,rice,1756.2473776223776
2019-12-10,rice,1740.4235727440148
2019-12-11,rice,1760.5209923664122
2019-12-12,rice,1759.43808630394
2019-12-13,rice,1743.0121722846443
2019-12-14,rice,1728.7424242424242
2019-12-15,rice,1717.2222222222222
2019-12-16,rice,1759.0645695364237
2019-12-17,rice,1791.6713780918728
2019-12-18,rice,1776.6416490486258
2019-12-19,rice,1745.6202749140894
2019-12-20,rice,1757.309885931559
2019-12-21,rice,1760.9012048192772
2019-12-22,rice,1710.3282051282051
2019-12-23,rice,1762.0780487804877
2019-12-24,rice,1748.02460456942
2019-12-25,rice,1749.1106870229007
2019-12-26,rice,1748.6920289855072
2019-12-27,rice,1743.8525179856115
2019-12-28,rice,1726.872437357631
2019-12-29,rice,1723.8073394495414
2019-12-30,rice,1733.591869918699
2019-12-31,rice,1738.0260869565218
2020-01-01,rice,1700.537216828479
2020-01-02,rice,1728.6764705882354
2020-01-03,rice,1723.1325842696629
2020-01-04,rice,1716.9546539379476
2020-01-05,rice,1712.3392857142858
2020-01-06,rice,1724.2178217821781
2020-01-07,rice,1726.7698744769875
2020-01-08,rice,1709.5772357723577
2020-01-09,rice,1727.8815533980583
2020-01-10,rice,1719.510775862069
2020-01-11,rice,1710.4505813953488
2020-01-12,rice,1739.1885714285713
2020-01-13,rice,1718.9464285714287
2020-01-14,rice,1711.8285024154588
2020-01-15,rice,1705.2437673130194
2020-01-16,rice,1726.4406779661017
2020-01-17,rice,1744.3720930232557
2020-01-18,rice,1732.038374717833
2020-01-19,rice,1720.1639344262296
2020-01-20,rice,1748.718689788054
2020-01-21,rice,1733.6107784431138
2020-01-22,rice,1725.1476377952756
2020-01-23,rice,1736.069716775599
2020-01-24,rice,1729.7837259100643
2020-01-25,rice,1708.2394736842105
2020-01-26,rice,1723.1
2020-01-27,rice,1723.8849372384936
2020-01-28,rice,1722.5191873589165
2020-01-29,rice,1720.4013605442176
2020-01-30,rice,1737.4932432432433
2020-01-31,rice,1743.54704595186
2020-02-01,rice,1731.6066176470588
2020-02-02,rice,1737.6821705426357
2020-02-03,rice,1741.0721003134797
2020-02-04,rice,1711.508982035928
2020-02-05,rice,1732.4326018808777
2020-02-06,rice,1732.0682593856654
2020-02-07,rice,1733.0299727520437
2020-02-08,rice,1734.501567398119
2020-02-09,rice,1711.8342857142857
2020-02-10,rice,1736.3543123543122
2020-02-11,rice,1722.392776523702
2020-02-12,rice,1707.2643391521196
2020-02-13,rice,1740.6421800947867
2020-02-14,rice,1716.206572769953
2020-02-15,rice,1730.3046875
2020-02-16,rice,1719.4082840236686
2020-02-17,rice,1739.7149028077754
2020-02-18,rice,1712.3125
2020-02-19,rice,1702.0807174887893
2020-02-20,rice,1729.4460431654677
2020-02-21,rice,1710.7091633466136
2020-02-22,rice,1690.3314121037463
2020-02-23,rice,1682.5738636363637
2020-02-24,rice,1714.8267898383372
2020-02-25,rice,1705.2853658536585
2020-02-26,rice,1702.1485849056603
2020-02-27,rice,1716.7651331719128
2020-02-28,rice,1700.520987654321
2020-02-29,rice,1712.679487179487
2020-03-01,rice,1648.0900900900901
2020-03-02,rice,1683.4422442244224
2020-03-03,rice,1678.884498480243
2020-03-04,rice,1673.671511627907
2020-03-05,rice,1677.4169014084507
2020-03-06,rice,1676.8011049723757
2020-03-07,rice,1676.4354838709678
2020-03-08,rice,1655.6944444444443
2020-03-09,rice,1669.7342657342658
2020-03-10,rice,1700.877192982456
2020-03-11,rice,1671.5787671232877
2020-03-12,rice,1697.185758513932
2020-03-13,rice,1673.1637931034484
2020-03-14,rice,1661.7852112676057
2020-03-15,rice,1629.3875
2020-03-16,rice,1667.389294403893
2020-03-17,rice,1686.285
2020-03-18,rice,1678.5929648241206
2020-03-19,rice,1659.796875
2020-03-20,rice,1689.2943143812709
2020-03-21,rice,1680.8339622641508
2020-03-22,rice,1652.469135802469
2020-03-23,rice,1702.5458515283842
2020-03-24,rice,1693.1162790697674
2020-03-25,rice,1690.887640449438
2020-03-26,rice,1708.1702127659576
2020-03-27,rice,1706.275
2020-03-28,rice,1679.3838383838383
2020-03-29,rice,1723.6626506024097
2020-03-30,rice,1717.6780821917807
2020-03-31,rice,1700.0838323353294
2020-04-01,rice,1747.6627906976744
2020-04-02,rice,1788.0263157894738
2020-04-03,rice,1762.4036697247707
2020-04-04,rice,1711.5700934579438
2020-04-05,rice,1749.049180327869
2020-04-06,rice,1757.6363636363637
2020-04-07,rice,1730.28125
2020-04-08,rice,1708.5419847328244
2020-04-09,rice,1725.9931034482759
2020-04-10,rice,1739.1650485436894
2020-04-11,rice,1702.9
2020-04-12,rice,1738.044776119403
2020-04-13,rice,1709.546511627907
2020-04-14,rice,1790.3131313131314
2020-04-15,rice,1697.5591397849462
2020-04-16,rice,1680.0331753554503
2020-04-17,rice,1710.6294642857142
2020-04-18,rice,1712.3870967741937
2020-04-19,rice,1754.6145833333333
2020-04-20,rice,1693.7450199203188
2020-04-21,rice,1678.2463768115942
2020-04-22,rice,1672.470802919708
2020-04-23,rice,1672.3014705882354
2020-04-24,rice,1667.953237410072
2020-04-25,rice,1655.6324786324785
2020-04-26,rice,1678.7383177570093
2020-04-27,rice,1669.1205673758866
2020-04-28,rice,1676.2915129151293
2020-04-29,rice,1679.020618556701
2020-04-30,rice,1685.056856187291
2020-05-01,rice,1663.0987654320988
2020-05-02,rice,1674.747619047619
2020-05-03,rice,1676.3294117647058
2020-05-04,rice,1657.5676691729323
2020-05-05,rice,1678.7473684210527
2020-05-06,rice,1682.7800687285223
2020-05-07,rice,1737.8508287292818
2020-05-08,rice,1687.6172413793104
2020-05-09,rice,1729.704081632653
2020-05-10,rice,1738.030612244898
2020-05-11,rice,1694.9555555555555
2020-05-12,rice,1684.248366013072
2020-05-13,rice,1700.5635179153094
2020-05-14,rice,1691.938775510204
2020-05-15,rice,1690.0282131661443
2020-05-16,rice,1731.412037037037
2020-05-17,rice,1804.3762376237623
2020-05-18,rice,1677.654867256637
2020-05-19,rice,1677.8818443804034
2020-05-20,rice,1668.291911764706
2020-05-21,rice,1667.1411042944785
2020-05-22,rice,1683.5762666666667
2020-05-23,rice,1695.6878048780488
2020-05-24,rice,1764.989247311828
2020-05-25,rice,1730.317880794702
2020-05-26,rice,1672.1596638655462
2020-05-27,rice,1687.5243553008595
2020-05-28,rice,1665.9714285714285
2020-05-29,rice,1642.892957746479
2020-05-30,rice,1673.2941176470588
2020-05-31,rice,1684.9920634920634
2020-06-01,rice,1637.3481781376518
2020-06-02,rice,1639.8932384341638
2020-06-03,rice,1663.0754716981132
2020-06-04,rice,1662.8511904761904
2020-06-05,rice,1730.3833333333334
2020-06-06,rice,1669.6527777777778
2020-06-07,rice,1684.8333333333333
2020-06-08,rice,1656.633027522936
2020-06-09,rice,1684.1966666666667
2020-06-10,rice,1702.6180555555557
2020-06-11,rice,1670.494983277592
2020-06-12,rice,1686.2
2020-06-13,rice,1656.117924528302
2020-06-14,rice,1678.142857142857
2020-06-15,rice,1673.0031347962383
2020-06-16,rice,1679.7467105263158
2020-06-17,rice,1695.7432432432433
2020-06-18,rice,1670.1612903225807
2020-06-19,rice,1669.6853146853148
2020-06-20,rice,1694.4956896551723
2020-06-21,rice,1687.474358974359
2020-06-22,rice,1687.9206896551725
2020-06-23,rice,1691.0117647058823
2020-06-24,rice,1684.7992957746478
2020-06-25,rice,1673.456204379562
2020-06-26,rice,1675.0601503759399
2020-06-27,rice,1671.341836734694
2020-06-28,rice,1697.2409638554218
2020-06-29,rice,1689.7773851590107
2020-06-30,rice,1665.3851851851853
2020-07-01,rice,1764.4416243654823
2020-07-02,rice,1690.2918454935623
2020-07-03,rice,1686.2541666666666
2020-07-04,rice,1686.7477064220184
2020-07-05,rice,1695.3493975903614
2020-07-06,rice,1684.6171003717473
2020-07-07,rice,1680.0
2020-07-08,rice,1675.1520912547528
2020-07-09,rice,1687.2471042471043
2020-07-10,rice,1702.093984962406
2020-07-11,rice,1686.2577319587629
2020-07-12,rice,1706.4285714285713
2020-07-13,rice,1715.3382899628252
2020-07-14,rice,1696.2471482889734
2020-07-15,rice,1674.652
2020-07-16,rice,1693.2217898832685
2020-07-17,rice,1715.6095617529882
2020-07-18,rice,1706.1438679245282
2020-07-19,rice,1741.5
2020-07-20,rice,1751.454054054054
2020-07-21,rice,1693.4398496240601
2020-07-22,rice,1679.9277566539924
2020-07-23,rice,1697.476
2020-07-24,rice,1711.07421875
2020-07-25,rice,1703.6707317073171
2020-07-26,rice,1729.2179487179487
2020-07-27,rice,1682.5817490494296
2020-07-28,rice,1701.1440329218108
2020-07-29,rice,1682.655319148936
2020-07-30,rice,1690.8060344827586
2020-07-31,rice,1694.25
2020-08-01,rice,1741.9107142857142
2020-08-02,rice,1670.767857142857
2020-08-03,rice,1763.981981981982
2020-08-04,rice,1671.217616580311
2020-08-05,rice,1656.1904761904761
2020-08-06,rice,1682.4229074889868
2020-08-07,rice,1660.5619469026549
2020-08-08,rice,1654.5389610389611
2020-08-09,rice,1653.5285714285715
2020-08-10,rice,1663.6962025316457
2020-08-11,rice,1649.3333333333333
2020-08-12,rice,1716.921052631579
2020-08-13,rice,1641.1617021276595
2020-08-14,rice,1658.2931034482758
2020-08-15,rice,1648.0121951219512
2020-08-16,rice,1713.2368421052631
2020-08-17,rice,1647.722448979592
2020-08-18,rice,1663.8645833333333
2020-08-19,rice,1638.128205128205
2020-08-20,rice,1654.7878787878788
2020-08-21,rice,1665.0232558139535
2020-08-22,rice,1663.5181818181818
2020-08-23,rice,1676.121951219512
2020-08-24,rice,1660.376569037657
2020-08-25,rice,1659.092
2020-08-26,rice,1657.1271186440679
2020-08-27,rice,1646.6697247706422
2020-08-28,rice,1643.2890995260664
2020-08-29,rice,1631.0395480225989
2020-08-30,rice,1695.9746835443038
2020-08-31,rice,1683.4794520547946
2020-09-01,rice,1636.2209302325582
2020-09-02,rice,1637.8652849740934
2020-09-03,rice,1616.9708737864078
2020-09-04,rice,1656.1875
2020-09-05,rice,1673.1085714285714
2020-09-06,rice,1670.741935483871
2020-09-07,rice,1649.5882352941176
2020-09-08,rice,1656.3268292682926
2020-09-09,rice,1652.0748898678414
2020-09-10,rice,1656.9690265486727
2020-09-11,rice,1639.6217616580311
2020-09-12,rice,1670.0552147239264
2020-09-13,rice,1671.9102564102564
2020-09-14,rice,1649.9623430962342
2020-09-15,rice,1665.9779735682819
2020-09-16,rice,1631.4978902953587
2020-09-17,rice,1664.1657754010696
2020-09-18,rice,1651.9110169491526
2020-09-19,rice,1674.2606382978724
2020-09-20,rice,1618.0853658536585
2020-09-21,rice,1650.6387665198238
2020-09-22,rice,1652.1131221719456
2020-09-23,rice,1656.6060606060605
2020-09-24,rice,1666.2554347826087
2020-09-25,rice,1639.0738636363637
2020-09-26,rice,1724.8206896551724
2020-09-27,rice,1670.876712328767
2020-09-28,rice,1664.1990049751244
2020-09-29,rice,1655.4297872340426
2020-09-30,rice,1654.3224489795919
2020-10-01,rice,1675.7710843373493
2020-10-02,rice,1742.4954128440368
2020-10-03,rice,1691.1848341232228
2020-10-04,rice,1710.5390625
2020-10-05,rice,1661.429054054054
2020-10-06,rice,1658.3311258278145
2020-10-07,rice,1681.5589353612168
2020-10-08,rice,1686.052
2020-10-09,rice,1687.9638554216867
2020-10-10,rice,1675.3497757847533
2020-10-11,rice,1763.2105263157894
2020-10-12,rice,1674.9243421052631
2020-10-13,rice,1674.8181818181818
2020-10-14,rice,1665.6348684210527
2020-10-15,rice,1656.515050167224
2020-10-16,rice,1664.24
2020-10-17,rice,1696.0
2020-10-18,rice,1750.0822784810127
2020-10-19,rice,1655.0709677419354
2020-10-20,rice,1689.321212121212
2020-10-21,rice,1662.2888198757764
2020-10-22,rice,1664.4858934169279
2020-10-23,rice,1657.3678929765886
2020-10-24,rice,1738.947867298578
2020-10-25,rice,1739.05223880597
2020-10-26,rice,1675.950892857143
2020-10-27,rice,1688.3788395904437
2020-10-28,rice,1668.1550632911392
2020-10-29,rice,1654.5929487179487
2020-10-30,rice,1715.5233644859813
2020-10-31,rice,1675.6573426573427
2020-11-01,rice,1703.4268292682927
2020-11-02,rice,1653.8623481781376
2020-11-03,rice,1673.271475409836
2020-11-04,rice,1685.1445945945945
2020-11-05,rice,1672.5233333333333
2020-11-06,rice,1668.9739413680782
2020-11-07,rice,1701.9572368421052
2020-11-08,rice,1722.1304347826087
2020-11-09,rice,1671.9358600583091
2020-11-10,rice,1676.0171284634762
2020-11-11,rice,1683.2966408268735
2020-11-12,rice,1704.721301775148
2020-11-13,rice,1715.9794701986755
2020-11-14,rice,1770.2619047619048
2020-11-15,rice,1717.1284403669724
2020-11-16,rice,1711.4025423728813
2020-11-17,rice,1688.9022653721684
2020-11-18,rice,1676.2918128654971
2020-11-19,rice,1683.7385869565219
2020-11-20,rice,1732.468125
2020-11-21,rice,1710.5683908045978
2020-11-22,rice,1686.7212903225807
2020-11-23,rice,1675.613930348259
2020-11-24,rice,1664.0795
2020-11-25,rice,1686.3075675675677
2020-11-26,rice,1664.247904191617
2020-11-27,rice,1669.147899159664
2020-11-28,rice,1677.1115151515153
2020-11-29,rice,1692.8354430379748
2020-11-30,rice,1705.2826855123674
2020-12-01,rice,1678.1925423728812
2020-12-02,rice,1669.9537142857143
2020-12-03,rice,1668.9646017699115
2020-12-04,rice,1695.9703703703706
2020-12-05,rice,1700.1975232198145
2020-12-06,rice,1668.0753846153846
2020-12-07,rice,1722.6363184079603
2020-12-08,rice,1729.2011527377524
2020-12-09,rice,1732.1187817258885
2020-12-10,rice,1717.387714987715
2020-12-11,rice,1725.9969543147208
2020-12-12,rice,1697.474846625767
2020-12-13,rice,1665.4910447761192
2020-12-14,rice,1731.2916864608078
2020-12-15,rice,1734.713475177305
2020-12-16,rice,1722.025
2020-12-17,rice,1703.0093596059114
2020-12-18,rice,1739.1696594427247
2020-12-19,rice,1718.4532212885156
2020-12-20,rice,1689.8806722689076
2020-12-21,rice,1724.9770270270271
2020-12-22,rice,1711.2022522522523
2020-12-23,rice,1693.2903073286054
2020-12-24,rice,1715.087878787879
2020-12-25,rice,1759.0831775700933
2020-12-26,rice,1685.477809798271
2020-12-27,rice,1717.2074626865672
2020-12-28,rice,1714.5779249448124
2020-12-29,rice,1718.4566125290025
2020-12-30,rice,1721.4458233890216
2020-12-31,rice,1729.707843137255
2021-01-01,rice,1720.3715481171548
2021-01-02,rice,1705.1164556962026
2021-01-03,rice,1691.6824561403507
2021-01-04,rice,1728.465564738292
2021-01-05,rice,1706.3866666666668
2021-01-06,rice,1706.9747945205481
2021-01-07,rice,1708.3276923076924
2021-01-08,rice,1716.15012987013
2021-01-09,rice,1699.0092409240924
2021-01-10,rice,1669.2864
2021-01-11,rice,1702.1615189873419
2021-01-12,rice,1701.9967654986524
2021-01-13,rice,1703.8011049723757
2021-01-14,rice,1702.5821428571428
2021-01-15,rice,1743.7731343283583
2021-01-16,rice,1726.4382352941177
2021-01-17,rice,1718.235294117647
2021-01-18,rice,1738.4764267990074
2021-01-19,rice,1721.306329113924
2021-01-20,rice,1715.1516709511568
2021-01-21,rice,1729.9771573604062
2021-01-22,rice,1743.2675
2021-01-23,rice,1721.7993730407522
2021-01-24,rice,1699.970802919708
2021-01-25,rice,1733.1272727272728
2021-01-26,rice,1701.2702702702702
2021-01-27,rice,1731.4728132387706
2021-01-28,rice,1726.202985074627
2021-01-29,rice,1737.9659367396594
2021-01-30,rice,1743.6497175141244
2021-01-31,rice,1738.503448275862
2021-02-01,rice,1711.8763636363637
2021-02-02,rice,1715.9692832764506
2021-02-03,rice,1708.035294117647
2021-02-04,rice,1697.0170996978852
2021-02-05,rice,1719.733524355301
2021-02-06,rice,1709.2038834951456
2021-02-07,rice,1716.8859649122808
2021-02-08,rice,1702.04
2021-02-09,rice,1689.5095367847412
2021-02-10,rice,1693.7877094972066
2021-02-11,rice,1678.2822822822823
2021-02-12,rice,1725.6676300578035
2021-02-13,rice,1712.8694158075602
2021-02-14,rice,1731.5309734513273
2021-02-15,rice,1702.5239436619718
2021-02-16,rice,1696.7444794952683
2021-02-17,rice,1721.987951807229
2021-02-18,rice,1702.782747603834
2021-02-19,rice,1698.4746268656716
